

Date and Time:
0
02/15/2018 18:12:34
Subject	Trial	Word	Condition	PairNum	VerbNum	Attachment	Time	Duration	Answers	Response	ResponseTime
p4	50	Die	2	98	16	NA	634038	319
p4	50	Wühlmaus	2	98	16	NA	634572	360
p4	50	befühlt	2	98	16	NA	635147	352
p4	50	die	2	98	16	NA	635714	319
p4	50	Schnecke	2	98	16	NA	636247	360
p4	50	mit	2	98	16	NA	636822	319
p4	50	den	2	98	16	NA	637355	319
p4	50	wendigen	2	98	16	NA	637889	360
p4	50	Fühlern.	2	98	16	NA	638464	360
p4	51	Der	2	100	128	VA	641723	319
p4	51	Delphin	2	100	128	VA	642256	352
p4	51	schikaniert	2	100	128	VA	642823	385
p4	51	den	2	100	128	VA	643423	319
p4	51	Badegast	2	100	128	VA	643956	360
p4	51	mit	2	100	128	VA	644531	319
p4	51	den	2	100	128	VA	645065	319
p4	51	kräftigen	2	100	128	VA	645598	369
p4	51	Flossen.	2	100	128	VA	646182	360
p4	52	Die	2	42	106	VA	649332	319
p4	52	Greisin	2	42	106	VA	649866	352
p4	52	lauscht	2	42	106	VA	650432	352
p4	52	der	2	42	106	VA	650999	319
p4	52	Erzählerin	2	42	106	VA	651532	377
p4	52	mit	2	42	106	VA	652124	319
p4	52	dem	2	42	106	VA	652658	319
p4	52	piepsenden	2	42	106	VA	653191	377
p4	52	Hörgerät.	2	42	106	VA	653783	369
p4	53	Der	1	114	68	VA	656833	319
p4	53	Sanitäter	1	114	68	VA	657367	369
p4	53	ermuntert	1	114	68	VA	657950	369
p4	53	den	1	114	68	VA	658533	319
p4	53	Kranken	1	114	68	VA	659067	352
p4	53	mit	1	114	68	VA	659634	319
p4	53	einem	1	114	68	VA	660167	335
p4	53	kuscheligen	1	114	68	VA	660717	385
p4	53	Bären.	1	114	68	VA	661317	344
p4	54	Der	3	70	0	NaN	664409	319
p4	54	Gelehrte	3	70	0	NaN	664943	360
p4	54	steht	3	70	0	NaN	665518	335
p4	54	vor	3	70	0	NaN	666068	319
p4	54	einem	3	70	0	NaN	666601	335
p4	54	riesigen	3	70	0	NaN	667151	360
p4	54	Rad	3	70	0	NaN	667726	319
p4	54	aus	3	70	0	NaN	668260	319
p4	54	Stein.	3	70	0	NaN	668793	344
p4	55	Das	3	5	0	NaN	671777	319
p4	55	Scharmützel	3	5	0	NaN	672310	385
p4	55	ist	3	5	0	NaN	672910	319
p4	55	anders	3	5	0	NaN	673444	344
p4	55	als	3	5	0	NaN	674002	319
p4	55	eine	3	5	0	NaN	674536	327
p4	55	Schlacht	3	5	0	NaN	675077	360
p4	55	ein	3	5	0	NaN	675653	319
p4	55	Zufall.	3	5	0	NaN	676186	352
p4	55	Was ist ein Zufall?	4	5	0	NaN	 	 	Schwarmützel/Schlacht	0	686246
p4	56	Das	3	83	0	NaN	687563	319
p4	56	blonde	3	83	0	NaN	688096	344
p4	56	und	3	83	0	NaN	688654	319
p4	56	talentierte	3	83	0	NaN	689188	385
p4	56	Model	3	83	0	NaN	689788	335
p4	56	gab	3	83	0	NaN	690338	319
p4	56	mir	3	83	0	NaN	690871	319
p4	56	einen	3	83	0	NaN	691405	335
p4	56	Tipp.	3	83	0	NaN	691955	335
p4	57	Die	2	70	13	NA	695130	319
p4	57	Kuh	2	70	13	NA	695664	319
p4	57	bedroht	2	70	13	NA	696197	352
p4	57	die	2	70	13	NA	696764	319
p4	57	Wilde	2	70	13	NA	697297	335
p4	57	mit	2	70	13	NA	697847	319
p4	57	der	2	70	13	NA	698381	319
p4	57	brennenden	2	70	13	NA	698914	377
p4	57	Fackel.	2	70	13	NA	699506	352
p4	58	Der	2	63	20	VA	702640	319
p4	58	Tiger	2	63	20	VA	703173	335
p4	58	bekämpft	2	63	20	VA	703723	360
p4	58	den	2	63	20	VA	704298	319
p4	58	Büffel	2	63	20	VA	704832	344
p4	58	mit	2	63	20	VA	705390	319
p4	58	den	2	63	20	VA	705923	319
p4	58	breiten	2	63	20	VA	706457	352
p4	58	Tatzen.	2	63	20	VA	707024	352
p4	59	Die	2	15	5	NA	710099	319
p4	59	Zahnfee	2	15	5	NA	710632	352
p4	59	überrascht	2	15	5	NA	711199	377
p4	59	die	2	15	5	NA	711791	319
p4	59	Tochter	2	15	5	NA	712324	352
p4	59	mit	2	15	5	NA	712891	319
p4	59	dem	2	15	5	NA	713424	319
p4	59	wackeligen	2	15	5	NA	713958	377
p4	59	Zahn.	2	15	5	NA	714550	335
p4	59	Wer wird überrascht?	4	15	5	NA	 	 	Tochter/Zahnfee	0	721549
p4	60	Das	2	69	145	NA	722959	319
p4	60	Kind	2	69	145	NA	723493	327
p4	60	verängstigt	2	69	145	NA	724034	385
p4	60	das	2	69	145	NA	724634	319
